0.01000 -0.18000 0.94000 -202.60000 -7.60000 -11.60000 -201.97000 -7.67000 -10.44000 -0.63000 0.07000 -1.16000 4.00000 3.00000 4.00000 6.40000
0.01000 -0.18000 0.96000 -201.50000 -6.70000 -11.60000 -201.92000 -7.40000 -10.68000 0.42000 0.70000 -0.92000 4.00000 2.00000 3.00000 5.39000
0.00000 -0.18000 0.96000 -201.70000 -8.20000 -9.80000 -201.89000 -7.52000 -10.56000 0.19000 -0.68000 0.76000 2.00000 2.00000 5.00000 5.74000
0.02000 -0.18000 0.95000 -201.10000 -7.40000 -14.70000 -201.91000 -7.59000 -10.92000 0.81000 0.19000 -3.78000 3.00000 2.00000 8.00000 8.77000
0.01000 -0.18000 0.96000 -200.30000 -8.40000 -10.40000 -201.80000 -7.62000 -11.03000 1.50000 -0.78000 0.63000 3.00000 2.00000 8.00000 8.77000
0.02000 -0.18000 0.95000 -200.50000 -6.60000 -8.60000 -201.64000 -7.46000 -10.89000 1.14000 0.86000 2.29000 4.00000 2.00000 8.00000 9.17000
0.01000 -0.17000 0.96000 -201.80000 -6.60000 -11.70000 -201.63000 -7.19000 -10.85000 -0.17000 0.59000 -0.85000 4.00000 3.00000 7.00000 8.60000
0.02000 -0.17000 0.95000 -200.80000 -8.70000 -9.40000 -201.62000 -7.36000 -10.80000 0.82000 -1.34000 1.40000 4.00000 3.00000 8.00000 9.43000
0.01000 -0.18000 0.94000 -200.50000 -6.70000 -10.80000 -201.22000 -7.29000 -10.93000 0.72000 0.59000 0.13000 1.00000 3.00000 7.00000 7.68000
0.00000 -0.18000 0.96000 -201.00000 -5.30000 -8.80000 -201.18000 -7.22000 -10.74000 0.18000 1.92000 1.94000 1.00000 3.00000 7.00000 7.68000
0.02000 -0.18000 0.95000 -202.60000 -6.70000 -11.40000 -201.18000 -7.13000 -10.72000 -1.42000 0.43000 -0.68000 1.00000 4.00000 7.00000 8.12000
0.01000 -0.18000 0.95000 -203.50000 -7.70000 -11.60000 -201.38000 -7.23000 -10.72000 -2.12000 -0.47000 -0.88000 4.00000 3.00000 7.00000 8.60000
0.01000 -0.18000 0.96000 -201.10000 -7.60000 -12.10000 -201.32000 -7.17000 -10.95000 0.22000 -0.43000 -1.15000 4.00000 3.00000 9.00000 10.30000
0.02000 -0.17000 0.95000 -201.50000 -6.30000 -10.60000 -201.36000 -7.06000 -10.54000 -0.14000 0.76000 -0.06000 4.00000 3.00000 6.00000 7.81000
0.02000 -0.18000 0.95000 -202.10000 -8.80000 -10.10000 -201.54000 -7.10000 -10.51000 -0.56000 -1.70000 0.41000 4.00000 3.00000 6.00000 7.81000
0.01000 -0.18000 0.96000 -202.70000 -7.30000 -10.80000 -201.76000 -7.17000 -10.73000 -0.94000 -0.13000 -0.07000 2.00000 3.00000 3.00000 4.69000
0.01000 -0.18000 0.95000 -202.10000 -10.30000 -10.80000 -201.79000 -7.54000 -10.64000 -0.31000 -2.76000 -0.16000 2.00000 7.00000 3.00000 7.87000
0.02000 -0.17000 0.96000 -201.00000 -6.50000 -10.60000 -201.81000 -7.32000 -10.76000 0.81000 0.82000 0.16000 2.00000 6.00000 2.00000 6.63000
0.01000 -0.18000 0.95000 -201.70000 -8.80000 -9.80000 -201.93000 -7.53000 -10.66000 0.23000 -1.27000 0.86000 1.00000 8.00000 2.00000 8.31000
0.01000 -0.19000 0.96000 -201.70000 -7.40000 -9.10000 -202.00000 -7.74000 -10.69000 0.30000 0.34000 1.59000 1.00000 7.00000 2.00000 7.35000
0.01000 -0.17000 0.96000 -200.60000 -9.60000 -10.70000 -201.80000 -8.03000 -10.62000 1.20000 -1.57000 -0.08000 2.00000 5.00000 2.00000 5.74000
0.01000 -0.18000 0.95000 -204.20000 -4.70000 -12.10000 -201.87000 -7.73000 -10.67000 -2.33000 3.03000 -1.43000 3.00000 10.00000 3.00000 10.86000
0.01000 -0.18000 0.95000 -201.10000 -8.70000 -11.10000 -201.87000 -7.84000 -10.57000 0.77000 -0.86000 -0.53000 3.00000 8.00000 2.00000 8.77000
0.02000 -0.18000 0.96000 -200.10000 -6.90000 -12.10000 -201.73000 -7.90000 -10.72000 1.63000 1.00000 -1.38000 4.00000 8.00000 3.00000 9.43000
0.01000 -0.18000 0.96000 -200.80000 -8.10000 -10.70000 -201.60000 -7.83000 -10.78000 0.80000 -0.27000 0.08000 5.00000 7.00000 3.00000 9.11000
0.00000 -0.18000 0.95000 -202.00000 -7.10000 -11.00000 -201.53000 -7.81000 -10.80000 -0.47000 0.71000 -0.20000 3.00000 7.00000 4.00000 8.60000
0.01000 -0.18000 0.96000 -202.60000 -8.10000 -9.50000 -201.58000 -7.59000 -10.67000 -1.02000 -0.51000 1.17000 4.00000 7.00000 4.00000 9.00000
0.01000 -0.18000 0.95000 -201.10000 -8.20000 -11.30000 -201.59000 -7.76000 -10.74000 0.49000 -0.44000 -0.56000 4.00000 5.00000 4.00000 7.55000
0.01000 -0.18000 0.95000 -199.90000 -9.00000 -9.80000 -201.41000 -7.78000 -10.74000 1.51000 -1.22000 0.94000 5.00000 5.00000 4.00000 8.12000
0.01000 -0.17000 0.96000 -200.20000 -7.30000 -11.60000 -201.26000 -7.77000 -10.99000 1.06000 0.47000 -0.61000 6.00000 5.00000 4.00000 8.77000
0.01000 -0.18000 0.96000 -201.50000 -7.90000 -11.80000 -201.35000 -7.60000 -11.10000 -0.15000 -0.30000 -0.70000 6.00000 4.00000 4.00000 8.25000
0.01000 -0.18000 0.96000 -202.60000 -10.50000 -11.60000 -201.19000 -8.18000 -11.05000 -1.41000 -2.32000 -0.55000 4.00000 4.00000 3.00000 6.40000
0.01000 -0.18000 0.95000 -201.40000 -5.30000 -11.20000 -201.22000 -7.84000 -11.06000 -0.18000 2.54000 -0.14000 5.00000 5.00000 3.00000 7.68000
0.01000 -0.18000 0.96000 -200.60000 -6.60000 -10.70000 -201.27000 -7.81000 -10.92000 0.67000 1.21000 0.22000 4.00000 6.00000 2.00000 7.48000
0.01000 -0.18000 0.95000 -203.30000 -7.10000 -10.00000 -201.52000 -7.71000 -10.85000 -1.78000 0.61000 0.85000 5.00000 6.00000 2.00000 8.06000
0.01000 -0.18000 0.95000 -201.20000 -8.80000 -11.10000 -201.44000 -7.88000 -10.86000 0.24000 -0.92000 -0.24000 5.00000 6.00000 2.00000 8.06000
0.01000 -0.18000 0.96000 -202.70000 -6.60000 -11.80000 -201.45000 -7.73000 -11.09000 -1.25000 1.13000 -0.71000 5.00000 8.00000 2.00000 9.64000
0.01000 -0.18000 0.96000 -201.30000 -7.40000 -11.30000 -201.47000 -7.65000 -11.09000 0.17000 0.25000 -0.21000 5.00000 8.00000 2.00000 9.64000
0.01000 -0.18000 0.96000 -201.80000 -5.70000 -10.90000 -201.66000 -7.32000 -11.20000 -0.14000 1.62000 0.30000 4.00000 7.00000 1.00000 8.12000
0.01000 -0.17000 0.96000 -200.60000 -7.60000 -10.10000 -201.70000 -7.35000 -11.05000 1.10000 -0.25000 0.95000 4.00000 7.00000 1.00000 8.12000
0.01000 -0.18000 0.95000 -201.90000 -4.50000 -9.70000 -201.74000 -7.01000 -10.84000 -0.16000 2.51000 1.14000 3.00000 8.00000 1.00000 8.60000
0.01000 -0.18000 0.96000 -201.00000 -7.90000 -12.00000 -201.58000 -6.75000 -10.88000 0.58000 -1.15000 -1.12000 2.00000 7.00000 2.00000 7.55000
0.01000 -0.18000 0.96000 -200.10000 -5.40000 -11.10000 -201.45000 -6.76000 -10.87000 1.35000 1.36000 -0.23000 3.00000 7.00000 2.00000 7.87000
0.01000 -0.18000 0.96000 -201.00000 -7.00000 -11.20000 -201.49000 -6.80000 -10.92000 0.49000 -0.20000 -0.28000 3.00000 7.00000 2.00000 7.87000
0.02000 -0.18000 0.96000 -201.40000 -5.90000 -11.80000 -201.30000 -6.68000 -11.10000 -0.10000 0.78000 -0.70000 2.00000 6.00000 1.00000 6.40000
0.01000 -0.18000 0.96000 -200.40000 -7.80000 -12.30000 -201.22000 -6.58000 -11.22000 0.82000 -1.22000 -1.08000 2.00000 6.00000 3.00000 7.00000
0.01000 -0.18000 0.96000 -202.50000 -8.80000 -10.10000 -201.20000 -6.80000 -11.05000 -1.30000 -2.00000 0.95000 2.00000 6.00000 2.00000 6.63000
0.01000 -0.18000 0.96000 -201.70000 -7.50000 -12.60000 -201.24000 -6.81000 -11.18000 -0.46000 -0.69000 -1.42000 2.00000 6.00000 5.00000 8.06000
0.01000 -0.18000 0.95000 -200.60000 -5.30000 -9.00000 -201.12000 -6.77000 -10.99000 0.52000 1.47000 1.99000 2.00000 8.00000 5.00000 9.64000
0.01000 -0.17000 0.96000 -201.80000 -6.60000 -9.80000 -201.24000 -6.67000 -10.96000 -0.56000 0.07000 1.16000 2.00000 8.00000 6.00000 10.20000
0.02000 -0.18000 0.96000 -201.50000 -7.40000 -10.90000 -201.20000 -6.96000 -11.08000 -0.30000 -0.44000 0.18000 2.00000 4.00000 5.00000 6.71000
0.01000 -0.17000 0.97000 -204.50000 -8.10000 -9.10000 -201.55000 -6.98000 -10.79000 -2.95000 -1.12000 1.69000 4.00000 5.00000 5.00000 8.12000
0.01000 -0.18000 0.96000 -200.00000 -8.00000 -10.40000 -201.54000 -7.24000 -10.72000 1.54000 -0.76000 0.32000 4.00000 3.00000 5.00000 7.07000
0.01000 -0.17000 0.95000 -199.30000 -8.60000 -12.50000 -201.37000 -7.40000 -10.85000 2.07000 -1.20000 -1.65000 7.00000 5.00000 6.00000 10.49000
0.01000 -0.18000 0.96000 -202.70000 -7.10000 -11.10000 -201.50000 -7.52000 -10.78000 -1.20000 0.42000 -0.32000 9.00000 4.00000 5.00000 11.05000
0.02000 -0.18000 0.95000 -201.30000 -6.80000 -9.70000 -201.59000 -7.42000 -10.52000 0.29000 0.62000 0.82000 6.00000 4.00000 5.00000 8.77000
0.01000 -0.18000 0.96000 -202.30000 -5.90000 -10.60000 -201.57000 -7.13000 -10.57000 -0.73000 1.23000 -0.03000 6.00000 3.00000 5.00000 8.37000
0.01000 -0.18000 0.96000 -201.60000 -7.50000 -12.50000 -201.56000 -7.13000 -10.56000 -0.04000 -0.37000 -1.94000 6.00000 3.00000 4.00000 7.81000
0.01000 -0.18000 0.96000 -200.40000 -8.10000 -10.20000 -201.54000 -7.41000 -10.68000 1.14000 -0.69000 0.48000 7.00000 2.00000 3.00000 7.87000
0.01000 -0.18000 0.95000 -201.70000 -9.30000 -10.40000 -201.53000 -7.68000 -10.74000 -0.17000 -1.62000 0.34000 7.00000 2.00000 4.00000 8.31000
0.02000 -0.18000 0.96000 -202.60000 -8.30000 -10.30000 -201.64000 -7.77000 -10.68000 -0.96000 -0.53000 0.38000 7.00000 2.00000 3.00000 7.87000
0.01000 -0.18000 0.96000 -200.50000 -8.50000 -10.50000 -201.24000 -7.81000 -10.82000 0.74000 -0.69000 0.32000 5.00000 3.00000 3.00000 6.56000
0.01000 -0.18000 0.96000 -201.80000 -8.40000 -10.80000 -201.42000 -7.85000 -10.86000 -0.38000 -0.55000 0.06000 5.00000 3.00000 3.00000 6.56000
0.01000 -0.17000 0.96000 -201.90000 -7.50000 -11.10000 -201.68000 -7.74000 -10.72000 -0.22000 0.24000 -0.38000 3.00000 2.00000 2.00000 4.12000
0.01000 -0.18000 0.96000 -202.40000 -6.80000 -11.00000 -201.65000 -7.71000 -10.71000 -0.75000 0.91000 -0.29000 2.00000 2.00000 2.00000 3.46000
0.01000 -0.17000 0.95000 -201.70000 -8.30000 -8.80000 -201.69000 -7.86000 -10.62000 -0.01000 -0.44000 1.82000 2.00000 3.00000 2.00000 4.12000
0.01000 -0.18000 0.96000 -201.90000 -9.00000 -11.30000 -201.65000 -8.17000 -10.69000 -0.25000 -0.83000 -0.61000 2.00000 2.00000 2.00000 3.46000
0.01000 -0.18000 0.95000 -201.20000 -8.70000 -12.20000 -201.61000 -8.29000 -10.66000 0.41000 -0.41000 -1.54000 2.00000 2.00000 2.00000 3.46000
0.01000 -0.18000 0.96000 -201.50000 -6.80000 -11.80000 -201.72000 -8.16000 -10.82000 0.22000 1.36000 -0.98000 1.00000 3.00000 3.00000 4.36000
