AccX,Accy,AccZ,GyroX,GyroY,GyroZ,MAGyroX,MAGyroY,MAGyroZ,Gyro_minus_MAGyroX,Gyro_minus_MAGyroY,Gyro_minus_MAGyroZ,AADX,AADY,AADZ,AADM,Categorie
-0.01000,-0.21000,0.97000,-7.74000,-0.38000,-0.89000,-6.80000,0.10000,-0.86000,-0.94000,-0.48000,-0.03000,9.00000,2.00000,0.00000,9.22000,1
-0.01000,-0.21000,0.97000,-6.28000,-0.10000,-0.75000,-6.56000,0.10000,-0.86000,0.27000,-0.20000,0.12000,10.00000,2.00000,0.00000,10.20000,1
-0.01000,-0.20000,0.95000,-6.63000,0.06000,-0.95000,-6.83000,0.02000,-0.84000,0.20000,0.05000,-0.12000,6.00000,2.00000,0.00000,6.32000,1
-0.02000,-0.21000,0.97000,-7.60000,-0.11000,-0.79000,-7.25000,-0.03000,-0.77000,-0.35000,-0.08000,-0.02000,4.00000,2.00000,0.00000,4.47000,1
-0.01000,-0.21000,0.96000,-5.56000,-0.04000,-0.95000,-6.97000,-0.09000,-0.83000,1.41000,0.05000,-0.12000,3.00000,2.00000,0.00000,3.61000,1
-0.01000,-0.21000,0.97000,-7.24000,-0.21000,-0.88000,-6.96000,-0.15000,-0.82000,-0.28000,-0.06000,-0.06000,3.00000,1.00000,0.00000,3.16000,1
-0.01000,-0.21000,0.97000,-7.49000,-0.24000,-0.72000,-7.18000,-0.28000,-0.81000,-0.30000,0.05000,0.09000,2.00000,0.00000,0.00000,2.00000,1
-0.01000,-0.21000,0.96000,-6.63000,-0.10000,-0.89000,-6.99000,-0.28000,-0.82000,0.35000,0.18000,-0.07000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.21000,0.96000,-8.44000,-0.12000,-0.56000,-7.08000,-0.18000,-0.79000,-1.36000,0.06000,0.23000,2.00000,0.00000,0.00000,2.00000,1
0.01000,-0.22000,0.90000,-4.09000,2.05000,-0.81000,-6.77000,0.08000,-0.82000,2.68000,1.96000,0.01000,4.00000,1.00000,0.00000,4.12000,1
0.02000,-0.23000,0.92000,-2.51000,2.39000,-1.02000,-6.25000,0.36000,-0.83000,3.74000,2.03000,-0.18000,9.00000,3.00000,0.00000,9.49000,1
0.00000,-0.21000,0.95000,-8.48000,0.38000,-0.63000,-6.47000,0.41000,-0.82000,-2.01000,-0.02000,0.19000,10.00000,2.00000,0.00000,10.20000,1
-0.02000,-0.20000,0.98000,-8.05000,-0.92000,-0.46000,-6.61000,0.31000,-0.77000,-1.44000,-1.22000,0.31000,10.00000,4.00000,0.00000,10.77000,1
-0.02000,-0.20000,0.98000,-6.49000,-1.59000,-0.73000,-6.50000,0.16000,-0.76000,0.01000,-1.75000,0.03000,8.00000,5.00000,0.00000,9.43000,1
-0.02000,-0.21000,0.97000,-7.11000,-0.86000,-0.86000,-6.65000,0.08000,-0.76000,-0.45000,-0.94000,-0.11000,9.00000,4.00000,0.00000,9.85000,1
-0.01000,-0.22000,0.95000,-4.91000,0.68000,-1.01000,-6.42000,0.17000,-0.77000,1.51000,0.51000,-0.24000,12.00000,6.00000,0.00000,13.42000,1
-0.01000,-0.21000,0.95000,-6.66000,0.21000,-0.66000,-6.34000,0.21000,-0.76000,-0.33000,-0.01000,0.10000,11.00000,6.00000,0.00000,12.53000,1
0.00000,-0.21000,0.98000,-7.21000,0.06000,-0.86000,-6.39000,0.23000,-0.76000,-0.81000,-0.17000,-0.10000,11.00000,6.00000,0.00000,12.53000,1
0.00000,-0.21000,0.97000,-6.85000,-0.37000,-0.71000,-6.24000,0.20000,-0.78000,-0.62000,-0.58000,0.07000,9.00000,6.00000,0.00000,10.82000,1
-0.01000,-0.21000,0.96000,-8.09000,-0.01000,-0.69000,-6.64000,0.00000,-0.76000,-1.46000,0.00000,0.08000,8.00000,3.00000,0.00000,8.54000,1
-0.02000,-0.22000,0.97000,-8.40000,-0.06000,-0.73000,-7.22000,-0.25000,-0.73000,-1.17000,0.19000,0.01000,4.00000,1.00000,0.00000,4.12000,1
-0.01000,-0.20000,0.96000,-7.11000,-0.45000,-0.60000,-7.09000,-0.33000,-0.73000,-0.03000,-0.12000,0.13000,4.00000,2.00000,0.00000,4.47000,1
-0.02000,-0.22000,0.96000,-6.75000,-0.13000,-0.90000,-6.96000,-0.25000,-0.78000,0.21000,0.12000,-0.13000,4.00000,1.00000,0.00000,4.12000,1
-0.01000,-0.21000,0.97000,-6.99000,-0.37000,-0.63000,-7.01000,-0.13000,-0.77000,0.02000,-0.24000,0.13000,4.00000,0.00000,0.00000,4.00000,1
-0.01000,-0.20000,0.97000,-6.43000,-0.44000,-0.98000,-6.94000,-0.09000,-0.78000,0.51000,-0.35000,-0.20000,4.00000,0.00000,0.00000,4.00000,1
-0.01000,-0.21000,0.96000,-7.56000,0.21000,-0.68000,-7.21000,-0.14000,-0.74000,-0.36000,0.34000,0.06000,1.00000,0.00000,0.00000,1.00000,1
-0.04000,-0.19000,0.99000,-6.98000,-1.56000,-0.08000,-7.24000,-0.31000,-0.69000,0.26000,-1.25000,0.61000,1.00000,1.00000,0.00000,1.41000,1
-0.02000,-0.20000,1.00000,-6.53000,-2.57000,-1.24000,-7.17000,-0.58000,-0.72000,0.64000,-2.00000,-0.52000,1.00000,1.00000,0.00000,1.41000,1
-0.02000,-0.21000,0.97000,-8.58000,-1.86000,-0.76000,-7.34000,-0.72000,-0.73000,-1.24000,-1.14000,-0.03000,2.00000,2.00000,0.00000,2.83000,1
0.00000,-0.21000,0.96000,-6.84000,0.85000,-0.87000,-7.22000,-0.64000,-0.75000,0.38000,1.49000,-0.12000,2.00000,3.00000,0.00000,3.61000,1
-0.01000,-0.22000,0.96000,-6.07000,-0.37000,-0.82000,-6.98000,-0.67000,-0.76000,0.92000,0.30000,-0.07000,1.00000,3.00000,0.00000,3.16000,1
-0.01000,-0.21000,0.96000,-10.81000,-0.13000,-0.11000,-7.35000,-0.64000,-0.71000,-3.45000,0.51000,0.60000,5.00000,3.00000,0.00000,5.83000,1
-0.01000,-0.22000,0.99000,-6.66000,-0.20000,-0.95000,-7.35000,-0.65000,-0.71000,0.68000,0.45000,-0.24000,5.00000,3.00000,0.00000,5.83000,1
-0.01000,-0.21000,0.96000,-7.12000,-0.64000,-0.95000,-7.36000,-0.67000,-0.74000,0.24000,0.03000,-0.20000,5.00000,3.00000,0.00000,5.83000,1
0.00000,-0.21000,0.97000,-7.31000,-0.26000,-0.97000,-7.45000,-0.65000,-0.74000,0.14000,0.39000,-0.23000,5.00000,3.00000,0.00000,5.83000,1
-0.01000,-0.21000,0.97000,-5.89000,0.03000,-0.89000,-7.28000,-0.67000,-0.76000,1.39000,0.70000,-0.12000,6.00000,3.00000,0.00000,6.71000,1
-0.01000,-0.21000,0.95000,-6.72000,-0.12000,-1.03000,-7.25000,-0.53000,-0.86000,0.54000,0.41000,-0.17000,6.00000,4.00000,0.00000,7.21000,1
-0.01000,-0.22000,0.96000,-5.64000,-0.09000,-1.20000,-7.16000,-0.28000,-0.85000,1.52000,0.19000,-0.34000,7.00000,2.00000,0.00000,7.28000,1
-0.01000,-0.21000,0.96000,-6.84000,-0.30000,-0.67000,-6.99000,-0.12000,-0.85000,0.15000,-0.17000,0.17000,5.00000,0.00000,0.00000,5.00000,1
-0.01000,-0.21000,0.97000,-7.44000,-0.15000,-0.74000,-7.05000,-0.22000,-0.83000,-0.39000,0.07000,0.09000,5.00000,0.00000,0.00000,5.00000,1
0.00000,-0.21000,0.97000,-7.50000,-0.23000,-0.86000,-7.19000,-0.21000,-0.84000,-0.31000,-0.02000,-0.03000,5.00000,0.00000,0.00000,5.00000,1
-0.01000,-0.20000,0.95000,-7.47000,-0.51000,-0.70000,-6.86000,-0.25000,-0.90000,-0.61000,-0.26000,0.19000,1.00000,0.00000,0.00000,1.00000,1
-0.03000,-0.21000,1.03000,-11.93000,-3.08000,-0.89000,-7.39000,-0.54000,-0.89000,-4.54000,-2.55000,0.00000,6.00000,2.00000,0.00000,6.32000,1
-0.01000,-0.21000,0.98000,-4.47000,-0.51000,-1.06000,-7.12000,-0.52000,-0.90000,2.65000,0.01000,-0.16000,8.00000,2.00000,0.00000,8.25000,1
-0.01000,-0.20000,0.95000,-9.11000,-0.72000,-0.84000,-7.30000,-0.57000,-0.89000,-1.80000,-0.15000,0.05000,9.00000,2.00000,0.00000,9.22000,1
-0.01000,-0.21000,0.96000,-8.06000,0.09000,-0.90000,-7.52000,-0.56000,-0.89000,-0.54000,0.65000,-0.01000,9.00000,2.00000,0.00000,9.22000,1
0.00000,-0.22000,0.94000,-3.87000,0.76000,-1.17000,-7.23000,-0.47000,-0.90000,3.36000,1.23000,-0.26000,11.00000,3.00000,0.00000,11.40000,1
-0.01000,-0.20000,0.96000,-8.78000,-0.52000,-0.65000,-7.55000,-0.52000,-0.85000,-1.23000,0.00000,0.20000,12.00000,3.00000,0.00000,12.37000,1
-0.01000,-0.22000,0.99000,-6.66000,-0.75000,-0.93000,-7.53000,-0.56000,-0.87000,0.87000,-0.19000,-0.06000,12.00000,3.00000,0.00000,12.37000,1
-0.01000,-0.21000,0.96000,-6.63000,-0.04000,-0.83000,-7.45000,-0.55000,-0.88000,0.82000,0.51000,0.05000,11.00000,3.00000,0.00000,11.40000,1
-0.01000,-0.20000,0.97000,-7.55000,-0.30000,-0.79000,-7.45000,-0.56000,-0.88000,-0.10000,0.26000,0.08000,11.00000,3.00000,0.00000,11.40000,1
-0.01000,-0.21000,0.97000,-6.31000,-0.34000,-0.96000,-7.34000,-0.54000,-0.90000,1.03000,0.20000,-0.06000,12.00000,3.00000,0.00000,12.37000,1
-0.01000,-0.21000,0.96000,-7.76000,-0.21000,-0.93000,-6.92000,-0.25000,-0.91000,-0.84000,0.04000,-0.02000,9.00000,1.00000,0.00000,9.06000,1
-0.01000,-0.22000,0.97000,-7.05000,0.01000,-0.65000,-7.18000,-0.20000,-0.87000,0.13000,0.21000,0.22000,5.00000,0.00000,0.00000,5.00000,1
-0.01000,-0.21000,0.96000,-6.19000,-0.17000,-0.88000,-6.89000,-0.15000,-0.87000,0.70000,-0.02000,-0.01000,5.00000,0.00000,0.00000,5.00000,1
-0.01000,-0.21000,0.96000,-7.53000,-0.20000,-0.72000,-6.83000,-0.18000,-0.85000,-0.69000,-0.02000,0.13000,3.00000,0.00000,0.00000,3.00000,1
-0.01000,-0.21000,0.97000,-6.73000,-0.26000,-0.87000,-7.12000,-0.28000,-0.82000,0.39000,0.02000,-0.05000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.21000,0.96000,-6.83000,-0.41000,-0.85000,-6.92000,-0.27000,-0.84000,0.09000,-0.15000,-0.01000,0.00000,0.00000,0.00000,0.00000,1
-0.01000,-0.21000,0.97000,-7.83000,-0.24000,-0.60000,-7.04000,-0.22000,-0.81000,-0.79000,-0.02000,0.21000,0.00000,0.00000,0.00000,0.00000,1
0.03000,-0.20000,0.90000,-5.34000,5.82000,0.60000,-6.91000,0.37000,-0.67000,1.57000,5.45000,1.26000,1.00000,5.00000,1.00000,5.20000,1
-0.04000,-0.19000,1.06000,-6.60000,-5.34000,-1.40000,-6.82000,-0.13000,-0.73000,0.21000,-5.21000,-0.68000,2.00000,10.00000,1.00000,10.25000,1
-0.02000,-0.20000,0.99000,-9.89000,-2.34000,-0.98000,-7.18000,-0.33000,-0.73000,-2.72000,-2.00000,-0.25000,3.00000,13.00000,1.00000,13.38000,1
0.00000,-0.21000,0.95000,-6.42000,0.08000,-0.59000,-7.04000,-0.30000,-0.69000,0.62000,0.38000,0.11000,3.00000,13.00000,1.00000,13.38000,1
-0.01000,-0.23000,0.94000,-3.37000,-0.88000,-1.37000,-6.67000,-0.39000,-0.77000,3.30000,-0.48000,-0.60000,8.00000,11.00000,1.00000,13.64000,1
-0.01000,-0.19000,0.93000,-9.93000,-0.11000,-0.42000,-7.05000,-0.39000,-0.72000,-2.88000,0.28000,0.30000,8.00000,11.00000,1.00000,13.64000,1
0.00000,-0.22000,0.95000,-3.41000,0.77000,-1.11000,-6.64000,-0.29000,-0.76000,3.23000,1.06000,-0.35000,14.00000,14.00000,1.00000,19.82000,1
-0.01000,-0.21000,0.97000,-6.98000,-0.56000,-0.45000,-6.66000,-0.32000,-0.72000,-0.32000,-0.24000,0.27000,14.00000,14.00000,1.00000,19.82000,1
-0.01000,-0.21000,0.97000,-7.80000,-0.18000,-0.76000,-6.76000,-0.30000,-0.71000,-1.04000,0.11000,-0.06000,15.00000,14.00000,1.00000,20.54000,1
-0.01000,-0.21000,0.98000,-7.72000,-0.39000,-0.79000,-6.75000,-0.31000,-0.73000,-0.97000,-0.08000,-0.06000,14.00000,14.00000,1.00000,19.82000,1
-0.01000,-0.20000,0.96000,-8.53000,-0.68000,-0.73000,-7.07000,-0.96000,-0.86000,-1.46000,0.28000,0.13000,11.00000,7.00000,0.00000,13.04000,1
-0.01000,-0.22000,0.96000,-7.86000,-0.27000,-0.61000,-7.19000,-0.45000,-0.78000,-0.67000,0.19000,0.17000,11.00000,2.00000,0.00000,11.18000,1
-0.01000,-0.21000,0.97000,-6.92000,-0.39000,-0.84000,-6.89000,-0.26000,-0.77000,-0.03000,-0.13000,-0.07000,10.00000,1.00000,0.00000,10.05000,1
0.00000,-0.21000,0.96000,-6.89000,-0.51000,-0.95000,-6.94000,-0.32000,-0.80000,0.05000,-0.19000,-0.15000,9.00000,1.00000,0.00000,9.06000,1
0.00000,-0.21000,0.97000,-7.52000,-0.44000,-0.77000,-7.36000,-0.27000,-0.74000,-0.16000,-0.16000,-0.03000,6.00000,1.00000,0.00000,6.08000,1
-0.01000,-0.21000,0.96000,-4.51000,-0.28000,-1.27000,-6.81000,-0.29000,-0.83000,2.30000,0.01000,-0.44000,7.00000,1.00000,0.00000,7.07000,1
-0.01000,-0.21000,0.98000,-8.32000,-0.27000,-0.55000,-7.31000,-0.40000,-0.77000,-1.02000,0.13000,0.22000,4.00000,0.00000,0.00000,4.00000,1
-0.02000,-0.18000,0.99000,-8.79000,0.89000,0.34000,-7.49000,-0.25000,-0.69000,-1.30000,1.14000,1.03000,4.00000,1.00000,1.00000,4.24000,1
0.01000,-0.20000,0.92000,-4.52000,1.14000,-0.56000,-7.16000,-0.12000,-0.67000,2.64000,1.26000,0.11000,7.00000,2.00000,1.00000,7.35000,1
-0.02000,-0.19000,0.98000,-10.71000,-1.48000,-0.76000,-7.46000,-0.23000,-0.67000,-3.25000,-1.25000,-0.08000,9.00000,3.00000,1.00000,9.54000,1
-0.02000,-0.21000,0.99000,-6.14000,-1.33000,-0.77000,-7.22000,-0.29000,-0.67000,1.08000,-1.04000,-0.10000,10.00000,4.00000,1.00000,10.82000,1
-0.01000,-0.23000,0.93000,-3.79000,-0.16000,-1.18000,-6.81000,-0.28000,-0.73000,3.02000,0.12000,-0.44000,12.00000,4.00000,1.00000,12.69000,1
-0.02000,-0.21000,0.97000,-12.37000,-0.52000,-0.05000,-7.36000,-0.30000,-0.65000,-5.02000,-0.22000,0.60000,17.00000,4.00000,0.00000,17.46000,1
-0.01000,-0.22000,0.96000,-3.82000,0.20000,-1.23000,-7.05000,-0.22000,-0.68000,3.22000,0.42000,-0.55000,20.00000,4.00000,1.00000,20.42000,1
0.00000,-0.21000,0.95000,-6.50000,-0.33000,-0.98000,-6.95000,-0.21000,-0.70000,0.44000,-0.11000,-0.28000,20.00000,4.00000,1.00000,20.42000,1
-0.01000,-0.20000,0.98000,-7.85000,-0.26000,-0.61000,-7.28000,-0.21000,-0.64000,-0.57000,-0.05000,0.02000,19.00000,4.00000,0.00000,19.42000,1
-0.01000,-0.21000,0.98000,-6.12000,-0.76000,-0.90000,-7.06000,-0.26000,-0.67000,0.94000,-0.50000,-0.23000,17.00000,4.00000,1.00000,17.49000,1
-0.01000,-0.20000,0.95000,-8.24000,-0.42000,-0.79000,-7.01000,-0.39000,-0.78000,-1.24000,-0.03000,-0.01000,17.00000,2.00000,0.00000,17.12000,1
-0.02000,-0.23000,0.97000,-5.18000,-0.02000,-1.05000,-7.07000,-0.51000,-0.83000,1.90000,0.49000,-0.21000,16.00000,0.00000,0.00000,16.00000,1
0.00000,-0.21000,0.97000,-6.56000,-0.34000,-0.69000,-6.66000,-0.39000,-0.82000,0.09000,0.06000,0.14000,12.00000,0.00000,0.00000,12.00000,1
-0.01000,-0.21000,0.96000,-7.66000,0.03000,-0.72000,-6.81000,-0.26000,-0.82000,-0.85000,0.29000,0.10000,13.00000,0.00000,0.00000,13.00000,1
-0.01000,-0.21000,0.96000,-7.22000,-0.25000,-0.75000,-7.15000,-0.27000,-0.78000,-0.07000,0.02000,0.03000,11.00000,0.00000,0.00000,11.00000,1
0.01000,-0.21000,0.91000,-7.26000,0.47000,-1.35000,-6.64000,-0.17000,-0.91000,-0.62000,0.63000,-0.45000,6.00000,0.00000,0.00000,6.00000,1
0.01000,-0.22000,0.93000,-7.29000,2.11000,-0.20000,-6.99000,0.02000,-0.80000,-0.30000,2.08000,0.60000,2.00000,2.00000,0.00000,2.83000,1
0.00000,-0.20000,0.94000,-5.37000,0.36000,-0.58000,-6.88000,0.09000,-0.76000,1.50000,0.27000,0.18000,3.00000,2.00000,0.00000,3.61000,1
-0.01000,-0.21000,0.95000,-8.80000,0.00000,-0.49000,-6.97000,0.12000,-0.75000,-1.83000,-0.12000,0.26000,4.00000,1.00000,0.00000,4.12000,1
-0.02000,-0.21000,1.01000,-7.24000,-0.96000,-0.74000,-7.08000,0.10000,-0.74000,-0.16000,-1.06000,-0.01000,4.00000,3.00000,0.00000,5.00000,1
-0.02000,-0.21000,0.96000,-3.05000,-0.66000,-1.15000,-6.56000,0.07000,-0.77000,3.51000,-0.74000,-0.37000,8.00000,3.00000,0.00000,8.54000,1
-0.02000,-0.22000,0.97000,-11.54000,-0.49000,-0.15000,-7.20000,0.03000,-0.68000,-4.34000,-0.51000,0.53000,10.00000,2.00000,0.00000,10.20000,1
-0.01000,-0.21000,0.96000,-4.74000,-0.02000,-1.37000,-7.02000,0.06000,-0.75000,2.28000,-0.07000,-0.62000,11.00000,3.00000,0.00000,11.40000,1
-0.01000,-0.22000,0.94000,-6.40000,-0.18000,-1.00000,-6.89000,0.04000,-0.78000,0.49000,-0.22000,-0.22000,11.00000,2.00000,0.00000,11.18000,1
-0.01000,-0.21000,0.97000,-8.73000,-0.11000,-0.54000,-7.04000,0.05000,-0.76000,-1.69000,-0.16000,0.22000,12.00000,3.00000,0.00000,12.37000,1
-0.01000,-0.21000,0.95000,-4.53000,-0.15000,-0.96000,-6.77000,-0.01000,-0.72000,2.24000,-0.13000,-0.24000,15.00000,2.00000,0.00000,15.13000,1
-0.01000,-0.20000,0.95000,-9.19000,-0.18000,-0.65000,-6.96000,-0.24000,-0.76000,-2.23000,0.06000,0.11000,16.00000,0.00000,0.00000,16.00000,1
-0.01000,-0.21000,0.98000,-5.21000,0.18000,-0.92000,-6.94000,-0.26000,-0.80000,1.74000,0.43000,-0.13000,16.00000,0.00000,0.00000,16.00000,1
-0.01000,-0.21000,0.97000,-6.42000,0.00000,-0.67000,-6.71000,-0.26000,-0.82000,0.29000,0.26000,0.14000,15.00000,0.00000,0.00000,15.00000,1
-0.01000,-0.21000,0.96000,-8.56000,-0.21000,-0.50000,-6.84000,-0.18000,-0.79000,-1.73000,-0.02000,0.30000,16.00000,0.00000,0.00000,16.00000,1
-0.01000,-0.22000,0.98000,-7.01000,-0.25000,-0.71000,-7.23000,-0.14000,-0.75000,0.23000,-0.11000,0.04000,13.00000,0.00000,0.00000,13.00000,1
-0.01000,-0.21000,0.96000,-8.16000,-0.27000,-0.69000,-6.90000,-0.12000,-0.80000,-1.26000,-0.15000,0.11000,10.00000,0.00000,0.00000,10.00000,1
-0.01000,-0.21000,0.97000,-8.18000,-0.22000,-0.72000,-7.24000,-0.14000,-0.74000,-0.94000,-0.08000,0.02000,7.00000,0.00000,0.00000,7.00000,1
-0.03000,-0.19000,1.03000,-6.12000,-2.07000,-0.63000,-7.21000,-0.33000,-0.70000,1.09000,-1.74000,0.07000,8.00000,1.00000,0.00000,8.06000,1
-0.01000,-0.22000,0.97000,-5.79000,-0.32000,-1.08000,-6.92000,-0.35000,-0.75000,1.12000,0.03000,-0.33000,9.00000,1.00000,0.00000,9.06000,1
-0.01000,-0.21000,0.97000,-7.37000,0.11000,-0.62000,-7.20000,-0.32000,-0.72000,-0.16000,0.44000,0.10000,5.00000,1.00000,0.00000,5.10000,1
0.00000,-0.22000,0.94000,-6.88000,0.81000,-0.94000,-6.97000,-0.22000,-0.75000,0.09000,1.03000,-0.19000,5.00000,2.00000,0.00000,5.39000,1
0.00000,-0.21000,0.94000,-6.37000,0.14000,-0.53000,-7.09000,-0.23000,-0.71000,0.72000,0.36000,0.17000,4.00000,2.00000,0.00000,4.47000,1
-0.01000,-0.21000,0.97000,-7.43000,-0.15000,-0.76000,-7.19000,-0.24000,-0.72000,-0.24000,0.10000,-0.04000,3.00000,2.00000,0.00000,3.61000,1
-0.01000,-0.21000,0.96000,-6.05000,-0.24000,-0.82000,-6.94000,-0.25000,-0.75000,0.88000,0.01000,-0.07000,3.00000,2.00000,0.00000,3.61000,1
-0.01000,-0.21000,0.96000,-7.45000,-0.60000,-0.76000,-6.98000,-0.28000,-0.75000,-0.47000,-0.32000,0.00000,3.00000,2.00000,0.00000,3.61000,1
-0.01000,-0.21000,0.97000,-6.82000,0.00000,-0.83000,-6.85000,-0.25000,-0.77000,0.03000,0.25000,-0.06000,2.00000,2.00000,0.00000,2.83000,1
-0.01000,-0.21000,0.95000,-7.00000,-0.08000,-0.82000,-6.73000,-0.24000,-0.78000,-0.27000,0.16000,-0.04000,0.00000,2.00000,0.00000,2.00000,1
-0.02000,-0.21000,0.96000,-7.66000,-0.56000,-0.83000,-6.88000,-0.09000,-0.80000,-0.78000,-0.47000,-0.03000,1.00000,0.00000,0.00000,1.00000,1
-0.02000,-0.22000,0.97000,-7.62000,-0.19000,-0.89000,-7.06000,-0.07000,-0.78000,-0.55000,-0.12000,-0.11000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.21000,0.96000,-7.26000,-0.39000,-0.89000,-7.05000,-0.12000,-0.81000,-0.21000,-0.26000,-0.09000,1.00000,0.00000,0.00000,1.00000,1
-0.02000,-0.21000,0.96000,-7.42000,-0.39000,-0.87000,-7.11000,-0.24000,-0.80000,-0.31000,-0.15000,-0.07000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.21000,0.97000,-6.88000,-0.18000,-0.80000,-7.16000,-0.28000,-0.83000,0.28000,0.09000,0.02000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.20000,0.96000,-6.97000,-0.29000,-1.04000,-7.11000,-0.29000,-0.85000,0.14000,0.00000,-0.18000,1.00000,0.00000,0.00000,1.00000,1
0.00000,-0.24000,0.90000,-5.13000,4.22000,-1.04000,-7.02000,0.15000,-0.88000,1.89000,4.07000,-0.16000,1.00000,4.00000,0.00000,4.12000,1
0.01000,-0.22000,0.93000,-2.04000,2.18000,-0.61000,-6.48000,0.43000,-0.86000,4.44000,1.75000,0.25000,7.00000,4.00000,0.00000,8.06000,1
0.00000,-0.20000,0.95000,-8.60000,0.31000,-0.32000,-6.66000,0.46000,-0.81000,-1.94000,-0.15000,0.49000,7.00000,5.00000,0.00000,8.60000,1
-0.02000,-0.20000,0.99000,-8.56000,-1.37000,-0.60000,-6.81000,0.34000,-0.79000,-1.74000,-1.70000,0.19000,7.00000,5.00000,0.00000,8.60000,1
-0.01000,-0.21000,0.97000,-4.52000,-0.50000,-1.05000,-6.50000,0.34000,-0.81000,1.98000,-0.84000,-0.24000,11.00000,5.00000,0.00000,12.08000,1
-0.01000,-0.20000,0.96000,-8.54000,-0.66000,-0.71000,-6.59000,0.29000,-0.79000,-1.95000,-0.96000,0.08000,11.00000,5.00000,0.00000,12.08000,1
-0.02000,-0.22000,0.98000,-5.50000,-0.59000,-1.22000,-6.41000,0.27000,-0.83000,0.92000,-0.86000,-0.40000,13.00000,5.00000,0.00000,13.93000,1
-0.01000,-0.21000,0.96000,-6.43000,-0.11000,-0.51000,-6.32000,0.30000,-0.79000,-0.11000,-0.42000,0.28000,12.00000,5.00000,0.00000,13.00000,1
-0.01000,-0.20000,0.96000,-7.74000,-0.08000,-0.85000,-6.40000,0.31000,-0.79000,-1.34000,-0.39000,-0.06000,13.00000,5.00000,0.00000,13.93000,1
-0.01000,-0.21000,0.97000,-6.31000,-0.24000,-0.95000,-6.34000,0.32000,-0.79000,0.02000,-0.55000,-0.17000,13.00000,5.00000,0.00000,13.93000,1
-0.01000,-0.20000,0.95000,-7.40000,-0.24000,-0.90000,-6.56000,-0.13000,-0.77000,-0.84000,-0.11000,-0.13000,12.00000,3.00000,0.00000,12.37000,1
-0.01000,-0.21000,0.97000,-7.38000,0.14000,-0.79000,-7.10000,-0.33000,-0.79000,-0.28000,0.47000,0.00000,6.00000,1.00000,0.00000,6.08000,1
-0.01000,-0.20000,0.97000,-6.43000,-0.18000,-0.85000,-6.88000,-0.38000,-0.84000,0.45000,0.21000,-0.01000,5.00000,0.00000,0.00000,5.00000,1
-0.01000,-0.21000,0.96000,-7.36000,-0.24000,-0.83000,-6.76000,-0.27000,-0.87000,-0.60000,0.03000,0.04000,4.00000,0.00000,0.00000,4.00000,1
-0.01000,-0.21000,0.97000,-7.28000,-0.42000,-0.74000,-7.04000,-0.26000,-0.84000,-0.25000,-0.16000,0.10000,2.00000,0.00000,0.00000,2.00000,1
-0.01000,-0.21000,0.96000,-6.34000,-0.25000,-0.98000,-6.82000,-0.22000,-0.86000,0.48000,-0.03000,-0.11000,1.00000,0.00000,0.00000,1.00000,1
-0.02000,-0.21000,0.97000,-8.56000,-0.34000,-0.63000,-7.12000,-0.20000,-0.80000,-1.44000,-0.14000,0.18000,1.00000,0.00000,0.00000,1.00000,1
-0.01000,-0.24000,0.95000,-5.29000,0.85000,-0.88000,-7.01000,-0.10000,-0.84000,1.72000,0.95000,-0.04000,2.00000,0.00000,0.00000,2.00000,1
-0.01000,-0.20000,0.97000,-6.60000,-0.54000,-0.95000,-6.90000,-0.15000,-0.85000,0.30000,-0.40000,-0.10000,2.00000,0.00000,0.00000,2.00000,1
-0.01000,-0.21000,0.96000,-10.08000,-0.27000,-0.66000,-7.27000,-0.15000,-0.82000,-2.80000,-0.12000,0.16000,4.00000,0.00000,0.00000,4.00000,1
-0.01000,-0.21000,0.97000,-6.37000,0.25000,-0.97000,-7.17000,-0.10000,-0.83000,0.80000,0.35000,-0.14000,4.00000,0.00000,0.00000,4.00000,1
-0.02000,-0.20000,0.96000,-4.92000,-0.40000,-1.24000,-6.92000,-0.15000,-0.87000,2.00000,-0.25000,-0.36000,6.00000,1.00000,0.00000,6.08000,1
-0.01000,-0.21000,0.96000,-11.31000,0.05000,-0.33000,-7.41000,-0.13000,-0.82000,-3.90000,0.18000,0.49000,12.00000,0.00000,0.00000,12.00000,1
-0.01000,-0.21000,0.96000,-5.74000,0.18000,-0.85000,-7.25000,-0.09000,-0.82000,1.51000,0.26000,-0.03000,11.00000,0.00000,0.00000,11.00000,1
-0.02000,-0.21000,0.96000,-6.66000,-0.53000,-0.89000,-7.19000,-0.10000,-0.84000,0.53000,-0.43000,-0.05000,11.00000,0.00000,0.00000,11.00000,1
0.00000,-0.21000,0.98000,-7.60000,-0.54000,-0.78000,-7.31000,-0.13000,-0.82000,-0.28000,-0.41000,0.04000,11.00000,0.00000,0.00000,11.00000,1
0.00000,-0.21000,0.97000,-6.18000,-0.40000,-0.69000,-7.07000,-0.14000,-0.82000,0.89000,-0.26000,0.13000,11.00000,0.00000,0.00000,11.00000,1
